x y
-16894.140169870272 74.04109555147265
-51262.290974278374 167.77096411623438
-63201.02937027924 230.91754983267856
-23186.535345563036 86.34333942782908
-19468.301832653673 79.07383168270938
-28380.85397175922 123.03553183857464
-82078.21489735755 267.82428146174783
-71143.35083044384 230.7647265554072
-9956.798848368175 48.41573981832909
-3039.643716953813 11.973888511365665
-6372.03412646836 20.901471401595455
-16322.10424480729 72.92270974453116
